	i	j	t
6137	77	179	5501
6138	77	179	5665
6139	77	179	6171
6140	77	179	6622
6141	77	179	6693
6142	34	171	816
6143	34	171	900
6144	34	171	1662
6145	34	171	1847
6146	34	171	2375
6147	34	171	2395
6148	34	171	2396
6149	34	171	2929
6150	34	171	3091
6151	34	171	3256
6152	34	171	3429
6153	34	171	4170
6154	34	171	4322
6155	34	171	4494
6156	34	171	4521
6157	34	171	4716
6158	34	171	5138
6159	34	171	5249
6160	34	171	6248
6161	34	171	6265
6162	34	171	6270
6163	34	171	6731
6164	34	171	6795
6165	43	129	210
6166	43	129	412
6167	43	129	438
6168	43	129	750
6169	43	129	766
6170	43	129	799
6171	43	129	1298
6172	43	129	1640
6173	43	129	1655
6174	43	129	1706
6175	43	129	1930
6176	43	129	2017
6177	43	129	2208
6178	43	129	2521
6179	43	129	2545
6180	43	129	2718
6181	43	129	2799
6182	43	129	2859
6183	43	129	2884
6184	43	129	2909
6185	43	129	3220
6186	43	129	3244
6187	43	129	3757
6188	43	129	3958
6189	43	129	3999
6190	43	129	4019
6191	43	129	4258
6192	43	129	4339
6193	43	129	4531
6194	43	129	4712
6195	43	129	4881
6196	43	129	4907
6197	43	129	5354
6198	43	129	5479
6199	43	129	5701
6200	43	129	5941
6201	43	129	5971
6202	43	129	6118
6203	43	129	6207
6204	43	129	6644
6205	43	129	6658
6206	43	129	6794
6207	43	129	6824
6208	43	129	7296
6209	213	257	33
6210	213	257	175
6211	213	257	395
6212	213	257	504
6213	213	257	670
6214	213	257	762
6215	213	257	811
6216	213	257	1059
6217	213	257	1121
6218	213	257	1189
6219	213	257	1271
6220	213	257	1285
6221	213	257	1811
6222	213	257	1827
6223	213	257	2021
6224	213	257	2718
6225	213	257	2927
6226	213	257	3310
6227	213	257	3387
6228	213	257	3409
6229	213	257	3735
6230	213	257	4281
6231	213	257	4455
6232	213	257	4541
6233	213	257	4584
6234	213	257	5304
6235	213	257	5494
6236	213	257	5761
6237	213	257	5765
6238	213	257	5998
6239	213	257	6123
6240	213	257	6142
6241	213	257	6424
6242	213	257	6630
6243	213	257	6678
6244	213	257	6845
6245	122	238	411
6246	122	238	537
6247	122	238	552
6248	122	238	553
6249	122	238	979
6250	122	238	988
6251	122	238	1163
6252	122	238	1413
6253	122	238	1447
6254	122	238	1535
6255	122	238	1544
6256	122	238	1683
6257	122	238	2007
6258	122	238	2051
6259	122	238	2589
6260	122	238	2680
6261	122	238	2795
6262	122	238	2854
6263	122	238	4150
6264	122	238	4223
6265	122	238	4442
6266	122	238	4927
6267	122	238	5223
6268	122	238	5245
6269	122	238	6151
6270	122	238	6181
6271	122	238	6313
6272	122	238	6538
6273	122	238	6638
6274	122	238	6689
6275	122	238	6841
6276	122	238	6862
6277	122	238	7142
6278	187	195	139
6279	187	195	411
6280	187	195	502
6281	187	195	773
6282	187	195	912
6283	187	195	1100
6284	187	195	1103
6285	187	195	1156
6286	187	195	1852
6287	187	195	2287
6288	187	195	2620
6289	187	195	2757
6290	187	195	2851
6291	187	195	2919
6292	187	195	3133
6293	187	195	3426
6294	187	195	3452
6295	187	195	3827
6296	187	195	3839
6297	187	195	3876
6298	187	195	4295
6299	187	195	5810
6300	187	195	5879
6301	187	195	6354
6302	187	195	6540
6303	187	195	6649
6304	187	195	6678
6305	122	160	272
6306	122	160	304
6307	122	160	779
6308	122	160	844
6309	122	160	876
6310	122	160	950
6311	122	160	1011
6312	122	160	1294
6313	122	160	1488
6314	122	160	1732
6315	122	160	1782
6316	122	160	2004
6317	122	160	2052
6318	122	160	2100
6319	122	160	2200
6320	122	160	2683
6321	122	160	3067
6322	122	160	3403
6323	122	160	4220
6324	122	160	4396
6325	122	160	4504
6326	122	160	4584
6327	122	160	4588
6328	122	160	4699
6329	122	160	4707
6330	122	160	5516
6331	122	160	5644
6332	122	160	6118
6333	122	160	6232
6334	122	160	6313
6335	122	160	6679
6336	122	160	6688
6337	122	160	6725
6338	122	160	6743
6339	122	160	7128
6340	122	160	7323
6341	91	147	211
6342	91	147	401
6343	91	147	606
6344	91	147	628
6345	91	147	789
6346	91	147	934
6347	91	147	1258
6348	91	147	1646
6349	91	147	1669
6350	91	147	2080
6351	91	147	2778
6352	91	147	2869
6353	91	147	2930
6354	91	147	3793
6355	91	147	3998
6356	91	147	4504
6357	91	147	4527
6358	91	147	4735
6359	91	147	4803
6360	91	147	5280
6361	91	147	5518
6362	91	147	5947
6363	91	147	6160
6364	91	147	6676
6365	91	147	7012
6366	91	147	7049
6367	91	147	7262
6368	226	234	408
6369	226	234	429
6370	226	234	497
6371	226	234	889
6372	226	234	1117
6373	226	234	1185
6374	226	234	1263
6375	226	234	1832
6376	226	234	1848
6377	226	234	2136
6378	226	234	2685
6379	226	234	3270
6380	226	234	3360
6381	226	234	3424
6382	226	234	3554
6383	226	234	4235
6384	226	234	4250
6385	226	234	4305
6386	226	234	4319
6387	226	234	4734
6388	226	234	4857
6389	226	234	5058
6390	226	234	5184
6391	226	234	5366
6392	226	234	6005
6393	226	234	6105
6394	226	234	6201
6395	226	234	6281
6396	226	234	6346
6397	226	234	6462
6398	226	234	6506
6399	226	234	6936
6400	226	234	7224
6401	94	197	446
6402	94	197	478
6403	94	197	644
6404	94	197	818
6405	94	197	910
6406	94	197	963
6407	94	197	1149
6408	94	197	1264
6409	94	197	1277
6410	94	197	2396
6411	94	197	2791
6412	94	197	2869
6413	94	197	2892
6414	94	197	2926
6415	94	197	2938
6416	94	197	3267
6417	94	197	3828
6418	94	197	4215
6419	94	197	4517
6420	94	197	4738
6421	94	197	4781
6422	94	197	5187
6423	94	197	6110
6424	94	197	6705
6425	95	259	124
6426	95	259	133
6427	95	259	178
6428	95	259	738
6429	95	259	788
6430	95	259	808
6431	95	259	1148
6432	95	259	1599
6433	95	259	1986
6434	95	259	2251
6435	95	259	2348
6436	95	259	2519
6437	95	259	2668
6438	95	259	2784
6439	95	259	2826
6440	95	259	2910
6441	95	259	2927
6442	95	259	3453
6443	95	259	3555
6444	95	259	3723
6445	95	259	4239
6446	95	259	4404
6447	95	259	4500
6448	95	259	5060
6449	95	259	5405
6450	95	259	5474
6451	95	259	5934
6452	95	259	6344
6453	95	259	6674
6454	95	259	7081
6455	39	72	189
6456	39	72	206
6457	39	72	355
6458	39	72	752
6459	39	72	1216
6460	39	72	1271
6461	39	72	1276
6462	39	72	1336
6463	39	72	1407
6464	39	72	1678
6465	39	72	1769
6466	39	72	1829
6467	39	72	2071
6468	39	72	2075
6469	39	72	2110
6470	39	72	2289
6471	39	72	2391
6472	39	72	2486
6473	39	72	2786
6474	39	72	2818
6475	39	72	2914
6476	39	72	3377
6477	39	72	3534
6478	39	72	3959
6479	39	72	4271
6480	39	72	4348
6481	39	72	4484
6482	39	72	4620
6483	39	72	4755
6484	39	72	4978
6485	39	72	6811
6486	39	72	7045
6487	39	72	7161
6488	72	129	150
6489	72	129	781
6490	72	129	826
6491	72	129	906
6492	72	129	1053
6493	72	129	1521
6494	72	129	1589
6495	72	129	1644
6496	72	129	1767
6497	72	129	1791
6498	72	129	2358
6499	72	129	2731
6500	72	129	2868
6501	72	129	2875
6502	72	129	2902
6503	72	129	2979
6504	72	129	3341
6505	72	129	3600
6506	72	129	4030
6507	72	129	4299
6508	72	129	4424
6509	72	129	5045
6510	72	129	5401
6511	72	129	5630
6512	72	129	5650
6513	72	129	5842
6514	72	129	5860
6515	72	129	6144
6516	72	129	6160
6517	72	129	6199
6518	37	91	16
6519	37	91	254
6520	37	91	768
6521	37	91	797
6522	37	91	1090
6523	37	91	1270
6524	37	91	1359
6525	37	91	1372
6526	37	91	1409
6527	37	91	1876
6528	37	91	2005
6529	37	91	2172
6530	37	91	2596
6531	37	91	2633
6532	37	91	2860
6533	37	91	2876
6534	37	91	2904
6535	37	91	2971
6536	37	91	2979
6537	37	91	3155
6538	37	91	3170
6539	37	91	3440
6540	37	91	3626
6541	37	91	4026
6542	37	91	4652
6543	37	91	4869
6544	37	91	4951
6545	37	91	5054
6546	37	91	5180
6547	37	91	5307
6548	37	91	5443
6549	37	91	5830
6550	37	91	6092
6551	37	91	6221
6552	37	91	6493
6553	37	91	6525
6554	37	91	6567
6555	94	187	439
6556	94	187	637
6557	94	187	729
6558	94	187	759
6559	94	187	914
6560	94	187	937
6561	94	187	1147
6562	94	187	1156
6563	94	187	1325
6564	94	187	1362
6565	94	187	1401
6566	94	187	1565
6567	94	187	1829
6568	94	187	1872
6569	94	187	1953
6570	94	187	1990
6571	94	187	2077
6572	94	187	2190
6573	94	187	2757
6574	94	187	3096
6575	94	187	3164
6576	94	187	3185
6577	94	187	3955
6578	94	187	4163
6579	94	187	4302
6580	94	187	4324
6581	94	187	4554
6582	94	187	5204
6583	94	187	5971
6584	94	187	6414
6585	94	187	6467
6586	94	187	7169
6587	94	187	7321
6588	241	267	429
6589	241	267	561
6590	241	267	595
6591	241	267	823
6592	241	267	1185
6593	241	267	1250
6594	241	267	1288
6595	241	267	1330
6596	241	267	1361
6597	241	267	1380
6598	241	267	1577
6599	241	267	1820
6600	241	267	1996
6601	241	267	2012
6602	241	267	2757
6603	241	267	3446
6604	241	267	3656
6605	241	267	4544
6606	241	267	5038
6607	241	267	5729
6608	241	267	6043
6609	241	267	6115
6610	241	267	6175
6611	241	267	6184
6612	241	267	6255
6613	241	267	6266
6614	241	267	6268
6615	241	267	6419
6616	241	267	6440
6617	241	267	6606
6618	241	267	6842
6619	241	267	6881
6620	241	267	7159
6621	241	267	7360
6622	6	80	13
6623	6	80	450
6624	6	80	641
6625	6	80	661
6626	6	80	870
6627	6	80	931
6628	6	80	1146
6629	6	80	1234
6630	6	80	1304
6631	6	80	1314
6632	6	80	1689
6633	6	80	1842
6634	6	80	2407
6635	6	80	2557
6636	6	80	2878
6637	6	80	2985
6638	6	80	3147
6639	6	80	3573
6640	6	80	3619
6641	6	80	3810
6642	6	80	3839
6643	6	80	4016
6644	6	80	4517
6645	6	80	4643
6646	6	80	5078
6647	6	80	5958
6648	6	80	5993
6649	6	80	6146
6650	6	80	6334
6651	6	80	6388
6652	6	80	7077
6653	114	133	58
6654	114	133	190
6655	114	133	549
6656	114	133	820
6657	114	133	1193
6658	114	133	2194
6659	114	133	2367
6660	114	133	2499
6661	114	133	2534
6662	114	133	2729
6663	114	133	4001
6664	114	133	4145
6665	114	133	4800
6666	114	133	5200
6667	114	133	5956
6668	114	133	6099
6669	114	133	6506
6670	114	133	6630
6671	114	133	7208
6672	114	133	7258
6673	114	133	7278
6674	260	267	112
6675	260	267	148
6676	260	267	187
6677	260	267	422
6678	260	267	683
6679	260	267	802
6680	260	267	856
6681	260	267	870
6682	260	267	901
6683	260	267	970
6684	260	267	1343
6685	260	267	1565
6686	260	267	1648
6687	260	267	1661
6688	260	267	2047
6689	260	267	2073
6690	260	267	2268
6691	260	267	2723
6692	260	267	2729
6693	260	267	2837
6694	260	267	2868
6695	260	267	2874
6696	260	267	2939
6697	260	267	3389
6698	260	267	3648
6699	260	267	4330
6700	260	267	4506
6701	260	267	4549
6702	260	267	4590
6703	260	267	4741
6704	260	267	4828
6705	260	267	4877
6706	260	267	5075
6707	260	267	5315
6708	260	267	5485
6709	260	267	5542
6710	260	267	6069
6711	260	267	6419
6712	260	267	6716
6713	260	267	6786
6714	260	267	6900
6715	260	267	7055
6716	260	267	7102
6717	87	153	7
6718	87	153	108
6719	87	153	143
6720	87	153	693
6721	87	153	791
6722	87	153	914
6723	87	153	916
6724	87	153	935
6725	87	153	1007
6726	87	153	1163
6727	87	153	1317
6728	87	153	1390
6729	87	153	1908
6730	87	153	2011
6731	87	153	2065
6732	87	153	2305
6733	87	153	2501
6734	87	153	2528
6735	87	153	2658
6736	87	153	3051
6737	87	153	3285
6738	87	153	3828
6739	87	153	3869
6740	87	153	4148
6741	87	153	5061
6742	87	153	5623
6743	87	153	5772
6744	87	153	5778
6745	87	153	5946
6746	87	153	6079
6747	87	153	6173
6748	87	153	6287
6749	87	153	6468
6750	87	153	7153
6751	95	225	18
6752	95	225	170
6753	95	225	230
6754	95	225	246
6755	95	225	397
6756	95	225	430
6757	95	225	539
6758	95	225	589
6759	95	225	881
6760	95	225	1102
6761	95	225	1104
6762	95	225	1208
6763	95	225	1680
6764	95	225	2344
6765	95	225	2363
6766	95	225	2406
6767	95	225	3019
6768	95	225	3026
6769	95	225	3213
6770	95	225	3418
6771	95	225	3435
6772	95	225	3505
6773	95	225	3644
6774	95	225	4174
6775	95	225	4321
6776	95	225	4359
6777	95	225	4498
6778	95	225	4523
6779	95	225	4677
6780	95	225	5018
6781	95	225	6184
6782	95	225	6375
6783	95	225	6626
6784	15	257	287
6785	15	257	342
6786	15	257	417
6787	15	257	452
6788	15	257	641
6789	15	257	779
6790	15	257	988
6791	15	257	1519
6792	15	257	1607
6793	15	257	2095
6794	15	257	2143
6795	15	257	2272
6796	15	257	2341
6797	15	257	2389
6798	15	257	2605
6799	15	257	3123
6800	15	257	3148
6801	15	257	3246
6802	15	257	3286
6803	15	257	3453
6804	15	257	3825
6805	15	257	4202
6806	15	257	4361
6807	15	257	4386
6808	15	257	4492
6809	15	257	4573
6810	15	257	4759
6811	15	257	4784
6812	15	257	4884
6813	15	257	5342
6814	15	257	6165
6815	15	257	6305
6816	15	257	6585
6817	15	257	6664
6818	15	257	6914
6819	80	139	211
6820	80	139	291
6821	80	139	400
6822	80	139	513
6823	80	139	579
6824	80	139	1188
6825	80	139	1243
6826	80	139	1279
6827	80	139	1307
6828	80	139	1456
6829	80	139	1736
6830	80	139	1802
6831	80	139	2205
6832	80	139	2396
6833	80	139	2566
6834	80	139	2577
6835	80	139	2577
6836	80	139	2589
6837	80	139	2710
6838	80	139	2789
6839	80	139	3584
6840	80	139	4024
6841	80	139	4187
6842	80	139	5077
6843	80	139	5351
6844	80	139	5769
6845	80	139	6106
6846	80	139	6149
6847	80	139	6165
6848	80	139	6833
6849	109	267	162
6850	109	267	375
6851	109	267	458
6852	109	267	487
6853	109	267	606
6854	109	267	825
6855	109	267	922
6856	109	267	1145
6857	109	267	1266
6858	109	267	1299
6859	109	267	1301
6860	109	267	1334
6861	109	267	1555
6862	109	267	1995
6863	109	267	2006
6864	109	267	2016
6865	109	267	2371
6866	109	267	3559
6867	109	267	3760
6868	109	267	3809
6869	109	267	3909
6870	109	267	4910
6871	109	267	6328
6872	109	267	6678
6873	109	267	6714
6874	109	267	7173
6875	109	267	7214
6876	95	257	58
6877	95	257	59
6878	95	257	114
6879	95	257	190
6880	95	257	253
6881	95	257	356
6882	95	257	381
6883	95	257	462
6884	95	257	996
6885	95	257	1102
6886	95	257	1153
6887	95	257	1180
6888	95	257	1267
6889	95	257	1309
6890	95	257	1459
6891	95	257	1587
6892	95	257	1823
6893	95	257	2582
6894	95	257	2767
6895	95	257	2910
6896	95	257	3095
6897	95	257	3283
6898	95	257	3605
6899	95	257	3632
6900	95	257	4347
6901	95	257	4357
6902	95	257	4361
6903	95	257	4543
6904	95	257	4566
6905	95	257	4852
6906	95	257	4887
6907	95	257	4895
6908	95	257	5030
6909	95	257	5638
6910	95	257	6224
6911	95	257	6699
6912	95	145	24
6913	95	145	485
6914	95	145	488
6915	95	145	755
6916	95	145	775
6917	95	145	862
6918	95	145	866
6919	95	145	1092
6920	95	145	1283
6921	95	145	1488
6922	95	145	1962
6923	95	145	1988
6924	95	145	2014
6925	95	145	3011
6926	95	145	3136
6927	95	145	3165
6928	95	145	3171
6929	95	145	3616
6930	95	145	3624
6931	95	145	3637
6932	95	145	3638
6933	95	145	3757
6934	95	145	3791
6935	95	145	3907
6936	95	145	3998
6937	95	145	4138
6938	95	145	4498
6939	95	145	4524
6940	95	145	4551
6941	95	145	4608
6942	95	145	4665
6943	95	145	4675
6944	95	145	4718
6945	95	145	4736
6946	95	145	4741
6947	95	145	4863
6948	95	145	4897
6949	95	145	5141
6950	95	145	6113
6951	95	145	6388
6952	95	145	6840
6953	72	260	33
6954	72	260	70
6955	72	260	585
6956	72	260	720
6957	72	260	948
6958	72	260	958
6959	72	260	1028
6960	72	260	1041
6961	72	260	2342
6962	72	260	2394
6963	72	260	2563
6964	72	260	2684
6965	72	260	2697
6966	72	260	2918
6967	72	260	3415
6968	72	260	3633
6969	72	260	3657
6970	72	260	4375
6971	72	260	4658
6972	72	260	5593
6973	72	260	5637
6974	72	260	5856
6975	72	260	6010
6976	72	260	6148
6977	72	260	6169
6978	72	260	6233
6979	72	260	6418
6980	72	260	6443
6981	72	260	6599
6982	72	260	6711
6983	72	260	6824
6984	72	260	6859
6985	72	260	6965
6986	76	162	18
6987	76	162	50
6988	76	162	178
6989	76	162	257
6990	76	162	512
6991	76	162	595
6992	76	162	753
6993	76	162	760
6994	76	162	828
6995	76	162	987
6996	76	162	1099
6997	76	162	1178
6998	76	162	1236
6999	76	162	1246
7000	76	162	1296
7001	76	162	1476
7002	76	162	1644
7003	76	162	1673
7004	76	162	1950
7005	76	162	2387
7006	76	162	2852
7007	76	162	2888
7008	76	162	2929
7009	76	162	3002
7010	76	162	3269
7011	76	162	3444
7012	76	162	4401
7013	76	162	4402
7014	76	162	4485
7015	76	162	4553
7016	76	162	4725
7017	76	162	4751
7018	76	162	4986
7019	76	162	5368
7020	76	162	5377
7021	76	162	6070
7022	76	162	6162
7023	76	162	6307
7024	76	162	6448
7025	76	162	6481
7026	76	162	6814
7027	76	162	7246
7028	83	202	31
7029	83	202	47
7030	83	202	188
7031	83	202	419
7032	83	202	524
7033	83	202	528
7034	83	202	550
7035	83	202	566
7036	83	202	634
7037	83	202	912
7038	83	202	1178
7039	83	202	1267
7040	83	202	1661
7041	83	202	1728
7042	83	202	1757
7043	83	202	1776
7044	83	202	1851
7045	83	202	2012
7046	83	202	2042
7047	83	202	2276
7048	83	202	2464
7049	83	202	2716
7050	83	202	2869
7051	83	202	2892
7052	83	202	2896
7053	83	202	2985
7054	83	202	3134
7055	83	202	3431
7056	83	202	3630
7057	83	202	3952
7058	83	202	3960
7059	83	202	4002
7060	83	202	4529
7061	83	202	4795
7062	83	202	4867
7063	83	202	4930
7064	83	202	5064
7065	83	202	5783
7066	83	202	5962
7067	83	202	5962
7068	83	202	6401
7069	43	267	139
7070	43	267	870
7071	43	267	879
7072	43	267	975
7073	43	267	1042
7074	43	267	1143
7075	43	267	1626
7076	43	267	1775
7077	43	267	1870
7078	43	267	2109
7079	43	267	2225
7080	43	267	2388
7081	43	267	3007
7082	43	267	3235
7083	43	267	3633
7084	43	267	3842
7085	43	267	4503
7086	43	267	4757
7087	43	267	4975
7088	43	267	5014
7089	43	267	5231
7090	43	267	5897
7091	43	267	6358
7092	83	213	432
7093	83	213	453
7094	83	213	550
7095	83	213	814
7096	83	213	1008
7097	83	213	1157
7098	83	213	1170
7099	83	213	1244
7100	83	213	1770
7101	83	213	1801
7102	83	213	2529
7103	83	213	2559
7104	83	213	2657
7105	83	213	2901
7106	83	213	2962
7107	83	213	2964
7108	83	213	3111
7109	83	213	3586
7110	83	213	4158
7111	83	213	4504
7112	83	213	4660
7113	83	213	4732
7114	83	213	4793
7115	83	213	5641
7116	83	213	5763
7117	83	213	5904
7118	83	213	5907
7119	83	213	6008
7120	83	213	6074
7121	83	213	6147
7122	83	213	6530
7123	83	213	6682
7124	83	213	6688
7125	83	213	6748
7126	83	213	6808
7127	95	213	102
7128	95	213	348
7129	95	213	406
7130	95	213	479
7131	95	213	529
7132	95	213	767
7133	95	213	1082
7134	95	213	1082
7135	95	213	1118
7136	95	213	1179
7137	95	213	1760
7138	95	213	1830
7139	95	213	1907
7140	95	213	2251
7141	95	213	2275
7142	95	213	2831
7143	95	213	2996
7144	95	213	3146
7145	95	213	3258
7146	95	213	3301
7147	95	213	3641
7148	95	213	3731
7149	95	213	3901
7150	95	213	4196
7151	95	213	4210
7152	95	213	4428
7153	95	213	4500
7154	95	213	4675
7155	95	213	4877
7156	95	213	5045
7157	95	213	5128
7158	95	213	5587
7159	95	213	6160
7160	95	213	6533
7161	95	213	6596
7162	95	213	6673
7163	95	213	7192
7164	199	241	166
7165	199	241	186
7166	199	241	186
7167	199	241	506
7168	199	241	639
7169	199	241	820
7170	199	241	849
7171	199	241	1103
7172	199	241	1273
7173	199	241	1449
7174	199	241	1464
7175	199	241	1468
7176	199	241	1672
7177	199	241	1781
7178	199	241	1921
7179	199	241	1996
7180	199	241	2075
7181	199	241	2201
7182	199	241	2401
7183	199	241	2413
7184	199	241	2775
7185	199	241	2928
7186	199	241	3892
7187	199	241	3956
7188	199	241	4010
7189	199	241	4477
7190	199	241	4507
7191	199	241	4518
7192	199	241	4633
7193	199	241	4793
7194	199	241	5763
7195	199	241	6135
7196	199	241	6434
7197	210	220	234
7198	210	220	392
7199	210	220	419
7200	210	220	534
7201	210	220	610
7202	210	220	651
7203	210	220	1174
7204	210	220	1210
7205	210	220	1441
7206	210	220	1734
7207	210	220	1836
7208	210	220	2167
7209	210	220	2718
7210	210	220	2884
7211	210	220	2922
7212	210	220	3376
7213	210	220	3637
7214	210	220	3650
7215	210	220	4315
7216	210	220	4431
7217	210	220	4490
7218	210	220	4538
7219	210	220	4546
7220	210	220	4554
7221	210	220	5140
7222	210	220	5152
7223	210	220	6067
7224	210	220	6258
7225	210	220	6474
7226	210	220	6800
7227	210	220	6941
7228	94	220	57
7229	94	220	61
7230	94	220	343
7231	94	220	584
7232	94	220	1370
7233	94	220	1507
7234	94	220	2155
7235	94	220	2354
7236	94	220	2446
7237	94	220	2689
7238	94	220	2821
7239	94	220	2867
7240	94	220	2876
7241	94	220	2876
7242	94	220	3381
7243	94	220	3567
7244	94	220	3624
7245	94	220	3779
7246	94	220	3873
7247	94	220	4174
7248	94	220	4398
7249	94	220	4500
7250	94	220	4560
7251	94	220	4680
7252	94	220	5602
7253	94	220	5797
7254	94	220	5803
7255	94	220	6183
7256	94	220	6293
7257	94	220	6308
7258	94	220	6393
7259	94	220	6469
7260	95	220	36
7261	95	220	369
7262	95	220	376
7263	95	220	394
7264	95	220	400
7265	95	220	944
7266	95	220	1204
7267	95	220	1444
7268	95	220	1555
7269	95	220	2615
7270	95	220	2836
7271	95	220	3000
7272	95	220	3266
7273	95	220	3508
7274	95	220	3807
7275	95	220	3860
7276	95	220	4330
7277	95	220	4485
7278	95	220	4519
7279	95	220	5028
7280	95	220	5976
7281	95	220	6602
7282	95	220	6679
7283	95	220	7175
7284	43	66	110
7285	43	66	175
7286	43	66	595
7287	43	66	604
7288	43	66	831
7289	43	66	1005
7290	43	66	1074
7291	43	66	1110
7292	43	66	1444
7293	43	66	1490
7294	43	66	2038
7295	43	66	2045
7296	43	66	2293
7297	43	66	2901
7298	43	66	3618
7299	43	66	3846
7300	43	66	4244
7301	43	66	4266
7302	43	66	4322
7303	43	66	4411
7304	43	66	4514
7305	43	66	4522
7306	43	66	4609
7307	43	66	4737
7308	43	66	4750
7309	43	66	5340
7310	43	66	5757
7311	43	66	5774
7312	43	66	5825
7313	43	66	5864
7314	43	66	6203
7315	43	66	6272
7316	43	66	6514
7317	43	66	6848
7318	43	66	7362
7319	15	20	48
7320	15	20	80
7321	15	20	314
7322	15	20	503
7323	15	20	1276
7324	15	20	1370
7325	15	20	1372
7326	15	20	1599
7327	15	20	1626
7328	15	20	1686
7329	15	20	1898
7330	15	20	2280
7331	15	20	2368
7332	15	20	2891
7333	15	20	3213
7334	15	20	3377
7335	15	20	3922
7336	15	20	4511
7337	15	20	5683
7338	15	20	5787
7339	15	20	5863
7340	15	20	6138
7341	15	20	6851
7342	20	202	178
7343	20	202	374
7344	20	202	397
7345	20	202	762
7346	20	202	836
7347	20	202	1014
7348	20	202	1194
7349	20	202	1311
7350	20	202	1368
7351	20	202	1423
7352	20	202	1833
7353	20	202	1933
7354	20	202	2286
7355	20	202	2780
7356	20	202	2859
7357	20	202	2889
7358	20	202	3035
7359	20	202	3517
7360	20	202	3611
7361	20	202	3891
7362	20	202	3991
7363	20	202	4201
7364	20	202	4258
7365	20	202	4345
7366	20	202	4450
7367	20	202	4477
7368	20	202	4512
7369	20	202	4551
7370	20	202	4552
7371	20	202	5124
7372	20	202	6646
7373	20	202	7096
7374	84	95	477
7375	84	95	539
7376	84	95	697
7377	84	95	776
7378	84	95	1060
7379	84	95	1313
7380	84	95	2236
7381	84	95	2261
7382	84	95	2655
7383	84	95	2731
7384	84	95	2764
7385	84	95	2878
7386	84	95	3067
7387	84	95	3212
7388	84	95	3241
7389	84	95	4006
7390	84	95	4488
7391	84	95	4590
7392	84	95	4655
7393	84	95	5319
